method,nbins_ts,model,alpha,bins_T,Ts,p_threshold,cal_cov,cal_avg_size,cal_std_size,test_cov,test_avg_size,test_std_size
tempscale_global_cp,3,resnet50,0.05,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.024359656277942676,0.9522058823529411,4.4129901960784315,3.1455349431114663,0.9388753056234719,4.3398533007334965,3.150565746997924
tempscale_global_cp,3,resnet50,0.06,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.027891981379951858,0.9411764705882353,4.131127450980392,2.9219775239421186,0.9315403422982885,3.9926650366748166,2.845224195303492
tempscale_global_cp,3,resnet50,0.07,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.03460743868704774,0.9313725490196079,3.7450980392156863,2.5879103331354227,0.9193154034229829,3.611246943765281,2.4985023700314968
tempscale_global_cp,3,resnet50,0.08,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.039608249276243956,0.9203431372549019,3.4669117647058822,2.3339739888117492,0.9168704156479217,3.374083129584352,2.2904955535036593
tempscale_global_cp,3,resnet50,0.09,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.04788267738940777,0.9117647058823529,3.170343137254902,2.059567078034481,0.9046454767726161,3.0122249388753057,1.9296546147659657
tempscale_global_cp,3,resnet50,0.1,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.050704602776023844,0.9019607843137255,3.0588235294117645,1.948848475542118,0.902200488997555,2.9070904645476774,1.8371801487351833
tempscale_global_cp,3,convnext_tiny,0.01,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.005402625911761216,0.9901960784313726,9.251225490196079,5.217746251894027,0.9828850855745721,9.058679706601467,5.074166723608609
tempscale_global_cp,3,convnext_tiny,0.02,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.01077609119809575,0.9816176470588235,6.730392156862745,4.123802005851869,0.9706601466992665,6.665036674816626,4.0422917150013316
tempscale_global_cp,3,convnext_tiny,0.03,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.01324816903686743,0.9705882352941176,6.075980392156863,3.7929386816494657,0.9633251833740831,6.0464547677261615,3.700960477798026
tempscale_global_cp,3,convnext_tiny,0.04,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.018348092376595404,0.9620098039215687,5.1568627450980395,3.305135926246455,0.9633251833740831,5.185819070904645,3.226524298366473
tempscale_global_cp,3,convnext_tiny,0.05,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.021841044441632596,0.9509803921568627,4.707107843137255,3.022180823436336,0.9584352078239609,4.7799511002444985,2.9800459453235986
tempscale_global_cp,3,convnext_tiny,0.06,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.0263334394760123,0.9399509803921569,4.2254901960784315,2.7221202187262046,0.9559902200488998,4.2689486552567235,2.621341622530187
tempscale_global_cp,3,convnext_tiny,0.07,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.030496239147530302,0.9313725490196079,3.8848039215686274,2.4983258042734033,0.9535452322738386,3.9633251833740832,2.377795550828926
tempscale_global_cp,3,convnext_tiny,0.08,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.03304496499756615,0.9203431372549019,3.7169117647058822,2.3829476457552756,0.9462102689486552,3.8092909535452324,2.2954854674954825
tempscale_global_cp,3,convnext_tiny,0.09,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.03838915040359303,0.9117647058823529,3.4191176470588234,2.1581644356390477,0.9290953545232273,3.4596577017114916,2.067080641077994
tempscale_global_cp,3,convnext_tiny,0.1,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.0437634884074547,0.9019607843137255,3.159313725490196,1.9682807068078483,0.9168704156479217,3.1858190709046457,1.877597793292571
tempscale_global_cp,3,densenet121,0.01,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.0007452030084322825,0.9901960784313726,12.33700980392157,7.199394233769756,0.9779951100244498,12.097799511002444,7.1703150656532
tempscale_global_cp,3,densenet121,0.02,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.0013647170712607348,0.9816176470588235,10.753676470588236,6.914524441222976,0.9731051344743277,10.496332518337407,6.888253084734779
tempscale_global_cp,3,densenet121,0.03,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.0027310115527640066,0.9705882352941176,8.872549019607844,6.229942826394645,0.9633251833740831,8.682151589242054,6.333957790160443
tempscale_global_cp,3,densenet121,0.04,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.004812440181433675,0.9620098039215687,7.3504901960784315,5.464654677113638,0.9559902200488998,7.202933985330073,5.607835175235652
tempscale_global_cp,3,densenet121,0.05,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.00790024588194127,0.9509803921568627,6.193627450980392,4.760875947005536,0.9339853300733496,6.0244498777506115,4.736518766714521
tempscale_global_cp,3,densenet121,0.06,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.009900921696085474,0.9399509803921569,5.665441176470588,4.346181759176058,0.9266503667481663,5.47677261613692,4.352451839682575
tempscale_global_cp,3,densenet121,0.07,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.013634147689289167,0.9313725490196079,4.947303921568627,3.754528975677283,0.9119804400977995,4.76039119804401,3.8487664608218277
tempscale_global_cp,3,densenet121,0.08,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.01605323427793126,0.9203431372549019,4.6213235294117645,3.517461514099601,0.902200488997555,4.43520782396088,3.5216872648672295
tempscale_global_cp,3,densenet121,0.09,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.01920694382686272,0.9105392156862745,4.261029411764706,3.2311672933425037,0.8924205378973105,4.092909535452323,3.2478954772184356
tempscale_global_cp,3,densenet121,0.1,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.022614687533678013,0.9007352941176471,3.9362745098039214,2.93864678793696,0.882640586797066,3.845965770171149,3.0454165502601596
tempscale_global_cp,3,efficientnet_b0,0.01,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.001484184762638563,0.9901960784313726,9.803921568627452,6.226586286093067,0.9926650366748166,9.530562347188264,6.012185663831564
tempscale_global_cp,3,efficientnet_b0,0.02,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.003920604520436299,0.9816176470588235,7.311274509803922,5.053747429532575,0.9755501222493888,7.029339853300733,4.775561238093221
tempscale_global_cp,3,efficientnet_b0,0.03,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.00666989850667421,0.9705882352941176,6.036764705882353,4.268973946099908,0.9682151589242054,5.770171149144255,4.019024467755759
tempscale_global_cp,3,efficientnet_b0,0.04,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.010518525784080635,0.9607843137254902,5.029411764705882,3.595560667924314,0.960880195599022,4.84841075794621,3.382177315159587
tempscale_global_cp,3,efficientnet_b0,0.05,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.014718534516851345,0.9509803921568627,4.415441176470588,3.140533051024779,0.9535452322738386,4.2689486552567235,3.0498770057856355
tempscale_global_cp,3,efficientnet_b0,0.06,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.021724245226526273,0.9411764705882353,3.764705882352941,2.6528803088535025,0.9364303178484108,3.67481662591687,2.560634191027972
tempscale_global_cp,3,efficientnet_b0,0.07,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.028790895088080526,0.9313725490196079,3.338235294117647,2.3143433455533917,0.9193154034229829,3.254278728606357,2.175409925243576
tempscale_global_cp,3,efficientnet_b0,0.08,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.03384983490513416,0.9203431372549019,3.1066176470588234,2.1212406957015384,0.9046454767726161,3.0122249388753057,2.032101105493458
tempscale_global_cp,3,efficientnet_b0,0.09,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.04066301971478681,0.9105392156862745,2.8517156862745097,1.901707694273708,0.8899755501222494,2.726161369193154,1.808246576261504
tempscale_global_cp,3,efficientnet_b0,0.1,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.04807034470931992,0.9007352941176471,2.638480392156863,1.7229533595043416,0.8801955990220048,2.5354523227383865,1.650172948867576
tempscale_global_cp,3,mobilenet_v3_large,0.01,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.004866731136535574,0.991421568627451,9.969362745098039,6.218669912148346,0.9828850855745721,9.80195599022005,6.067863650349827
tempscale_global_cp,3,mobilenet_v3_large,0.02,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.008491893040379783,0.9803921568627451,8.300245098039216,5.427715723869723,0.9779951100244498,8.056234718826406,5.2412942375677
tempscale_global_cp,3,mobilenet_v3_large,0.03,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.011435069238446505,0.9718137254901961,7.370098039215686,4.882721435617569,0.9706601466992665,7.222493887530562,4.71349128963799
tempscale_global_cp,3,mobilenet_v3_large,0.04,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.01356483394717678,0.9607843137254902,6.827205882352941,4.524529553788178,0.9657701711491442,6.71638141809291,4.451614427760387
tempscale_global_cp,3,mobilenet_v3_large,0.05,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.019553058671012202,0.9522058823529411,5.748774509803922,3.8007189036349804,0.9486552567237164,5.625916870415648,3.721925153577809
tempscale_global_cp,3,mobilenet_v3_large,0.06,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.02794564766226537,0.9411764705882353,4.7818627450980395,3.103044750927568,0.9339853300733496,4.65281173594132,2.993350114149185
tempscale_global_cp,3,mobilenet_v3_large,0.07,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.03070436208854721,0.9301470588235294,4.514705882352941,2.9078628045293673,0.9339853300733496,4.420537897310513,2.8438014270747267
tempscale_global_cp,3,mobilenet_v3_large,0.08,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.03380226732022551,0.9203431372549019,4.245098039215686,2.694170447865728,0.9315403422982885,4.185819070904645,2.6313316934039492
tempscale_global_cp,3,mobilenet_v3_large,0.09,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.03654848740534833,0.9117647058823529,4.0625,2.5470601325110978,0.9290953545232273,4.02200488997555,2.5032018401037552
tempscale_global_cp,3,mobilenet_v3_large,0.1,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.039285705401326365,0.9007352941176471,3.894607843137255,2.4417067205047562,0.921760391198044,3.836185819070905,2.3318903472050616
tempscale_global_cp,4,resnet50,0.01,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.0015958287153184925,0.9901960784313726,11.377450980392156,7.058382679588763,0.9902200488997555,11.207823960880196,6.8242582844456
tempscale_global_cp,4,resnet50,0.02,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.004734263872650635,0.9803921568627451,8.442401960784315,5.889431887378832,0.980440097799511,8.114914425427873,5.616426968059188
tempscale_global_cp,4,resnet50,0.03,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.008346620658235215,0.9705882352941176,6.947303921568627,5.048385257837723,0.9682151589242054,6.691931540342298,4.779536497380013
tempscale_global_cp,4,resnet50,0.04,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.017666145271969635,0.9607843137254902,5.077205882352941,3.686244972438504,0.9511002444987775,4.875305623471883,3.552140642795988
tempscale_global_cp,4,resnet50,0.05,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.020857114810868715,0.9509803921568627,4.696078431372549,3.384043340027112,0.9437652811735942,4.574572127139365,3.3485301487037735
tempscale_global_cp,4,resnet50,0.06,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.026963492346220308,0.9411764705882353,4.126225490196078,2.910427242428145,0.9266503667481663,4.0244498777506115,2.8780237638673296
tempscale_global_cp,4,resnet50,0.07,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.033303202348884176,0.9313725490196079,3.7561274509803924,2.5892096423409874,0.9193154034229829,3.6332518337408315,2.514013426516833
tempscale_global_cp,4,resnet50,0.08,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.03973369363387991,0.9215686274509803,3.4375,2.294711657951224,0.9119804400977995,3.3202933985330074,2.244821024003856
tempscale_global_cp,4,resnet50,0.09,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.0467309112872204,0.9117647058823529,3.1801470588235294,2.074151841289987,0.9046454767726161,3.019559902200489,1.9251542476431784
tempscale_global_cp,4,resnet50,0.1,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.050139478588696496,0.9019607843137255,3.0379901960784315,1.9496801849106675,0.9046454767726161,2.902200488997555,1.8315945059242207
tempscale_global_cp,4,convnext_tiny,0.01,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.004604982129565394,0.9901960784313726,9.502450980392156,5.6817124828517285,0.9877750611246944,9.30562347188264,5.573864322585224
tempscale_global_cp,4,convnext_tiny,0.02,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.008615332417724164,0.9816176470588235,7.311274509803922,4.67221347626386,0.9706601466992665,7.222493887530562,4.564868785886263
tempscale_global_cp,4,convnext_tiny,0.03,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.013101321232950491,0.9705882352941176,5.992647058823529,3.9883340731882146,0.9633251833740831,5.943765281173594,3.770204446496099
tempscale_global_cp,4,convnext_tiny,0.04,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.016375989624014764,0.9620098039215687,5.360294117647059,3.5803236670102376,0.9633251833740831,5.332518337408313,3.396667972539914
tempscale_global_cp,4,convnext_tiny,0.05,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.021841044441632596,0.9509803921568627,4.607843137254902,3.076338741722935,0.960880195599022,4.657701711491443,2.9906448428492207
tempscale_global_cp,4,convnext_tiny,0.06,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.026322378798393387,0.9399509803921569,4.14828431372549,2.7695511771923034,0.9559902200488998,4.156479217603912,2.618341049878734
tempscale_global_cp,4,convnext_tiny,0.07,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.029254159546891145,0.9313725490196079,3.8933823529411766,2.5752698946473194,0.9486552567237164,3.9266503667481665,2.446393239076984
tempscale_global_cp,4,convnext_tiny,0.08,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.03251742816242298,0.9203431372549019,3.6924019607843137,2.4409177627896517,0.9388753056234719,3.7359413202933984,2.300994609327826
tempscale_global_cp,4,convnext_tiny,0.09,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.03504354372053198,0.9105392156862745,3.519607843137255,2.319378686905573,0.9339853300733496,3.589242053789731,2.197460562069331
tempscale_global_cp,4,convnext_tiny,0.1,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.04241728574901982,0.9019607843137255,3.1495098039215685,2.022471734430558,0.9193154034229829,3.1858190709046457,1.9111548439831636
tempscale_global_cp,4,densenet121,0.01,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.3, 1.3, 1.3, 1.6]",0.0009159906253608519,0.991421568627451,11.948529411764707,7.273865236889467,0.980440097799511,11.704156479217604,7.171868933205218
tempscale_global_cp,4,densenet121,0.02,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.3, 1.3, 1.3, 1.6]",0.0017549386832419467,0.9803921568627451,10.246323529411764,6.930810807138536,0.9706601466992665,9.946210268948656,6.837409077973341
tempscale_global_cp,4,densenet121,0.03,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.3, 1.3, 1.3, 1.6]",0.0027310115527640066,0.9705882352941176,9.031862745098039,6.438164735204567,0.960880195599022,8.814180929095354,6.489012294936855
tempscale_global_cp,4,densenet121,0.04,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.3, 1.3, 1.3, 1.6]",0.004943582529805202,0.9620098039215687,7.508578431372549,5.6866652534356925,0.9559902200488998,7.30562347188264,5.769576447742411
tempscale_global_cp,4,densenet121,0.05,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.3, 1.3, 1.3, 1.6]",0.00790979382817003,0.9522058823529411,6.319852941176471,4.942006615752189,0.9339853300733496,6.12958435207824,4.948174450197162
tempscale_global_cp,4,densenet121,0.06,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.3, 1.3, 1.3, 1.6]",0.0099197222438695,0.9411764705882353,5.813725490196078,4.56967925282114,0.9266503667481663,5.618581907090465,4.514171864502318
tempscale_global_cp,4,densenet121,0.07,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.3, 1.3, 1.3, 1.6]",0.014041715540323185,0.9313725490196079,5.028186274509804,3.8825198564708003,0.9144254278728606,4.809290953545232,3.8559402921172063
tempscale_global_cp,4,densenet121,0.08,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.3, 1.3, 1.3, 1.6]",0.016183634100139788,0.9215686274509803,4.721813725490196,3.627889604840485,0.9070904645476773,4.518337408312958,3.6577654505906474
tempscale_global_cp,4,densenet121,0.09,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.3, 1.3, 1.3, 1.6]",0.020363349133467934,0.9105392156862745,4.2536764705882355,3.240840972503003,0.8924205378973105,4.075794621026895,3.2794277509143877
tempscale_global_cp,4,densenet121,0.1,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.3, 1.3, 1.3, 1.6]",0.024264838329128846,0.9019607843137255,3.9044117647058822,2.925241760925341,0.8777506112469438,3.750611246943765,2.958788800627627
tempscale_global_cp,4,efficientnet_b0,0.01,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.5, 1.8, 1.8, 1.9000000000000001]",0.001484184762638563,0.9901960784313726,9.75,6.225245093214261,0.9877750611246944,9.400977995110024,5.989444588297683
tempscale_global_cp,4,efficientnet_b0,0.02,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.5, 1.8, 1.8, 1.9000000000000001]",0.0033028608696202832,0.9816176470588235,7.671568627450981,5.274102050716188,0.980440097799511,7.4156479217603914,5.05261796463762
