method,nbins_ts,model,alpha,test_cov,test_avg_size,test_score,test_score_impr_vs_global,cal_cov,cal_avg_size,cal_score,p_threshold
tempscale_global_cp,3.0,convnext_tiny,0.1,0.9168704156479216,3.1858190709046457,0.9087575016670371,0.0013891975994664296,0.9019607843137256,3.159313725490196,0.9019050802139038,0.0437634884074547
tempscale_global_cp,4.0,convnext_tiny,0.1,0.9193154034229828,3.1858190709046457,0.9099799955545675,0.0026116914869969143,0.9019607843137256,3.1495098039215685,0.9021278966131908,0.0424172857490198
tempscale_global_cp,5.0,convnext_tiny,0.1,0.9144254278728606,3.163814180929095,0.9080351189153145,0.0006668148477438907,0.9019607843137256,3.1544117647058822,0.9020164884135473,0.0437634884074547
global_cp,,densenet121,0.01,0.9755501222493888,12.029339853300732,0.7371082462769505,,0.991421568627451,12.196078431372548,0.7412544563279858,7.837747398298234e-05
tempscale_global_cp,1.0,densenet121,0.01,0.9755501222493888,11.995110024449875,0.7378861969326518,0.0007779506557012983,0.991421568627451,12.117647058823527,0.7430369875222818,0.0009445210000323
tempscale_global_cp,2.0,densenet121,0.01,0.982885085574572,12.528117359413203,0.729439875527895,-0.007668370749055464,0.9901960784313726,12.71936274509804,0.7287488859180036,0.0007452030084322
tempscale_global_cp,3.0,densenet121,0.01,0.9779951100244498,12.097799511002444,0.7367748388530785,-0.00033340742387200084,0.9901960784313726,12.33700980392157,0.7374387254901961,0.0007452030084322
tempscale_global_cp,4.0,densenet121,0.01,0.980440097799511,11.704156479217604,0.7469437652811737,0.009835519004223192,0.991421568627451,11.948529411764708,0.7468805704099821,0.0009159906253608
tempscale_global_cp,5.0,densenet121,0.01,0.9902200488997556,14.85085574572127,0.6803178484107579,-0.056790397866192555,0.991421568627451,15.06127450980392,0.6761363636363638,0.0002632205166112
global_cp,,densenet121,0.02,0.9755501222493888,10.496332518337407,0.7719493220715714,,0.9803921568627452,10.661764705882351,0.7706105169340465,0.0001740379084367
tempscale_global_cp,1.0,densenet121,0.02,0.9755501222493888,9.755501222493889,0.7887863969771061,0.016837074905534655,0.9803921568627452,9.947303921568627,0.7868482620320856,0.0020179859834598
tempscale_global_cp,2.0,densenet121,0.02,0.9731051344743276,10.547677261613693,0.7695599022004889,-0.002389419871082543,0.9803921568627452,10.785539215686274,0.7677974598930482,0.001539021383054
tempscale_global_cp,3.0,densenet121,0.02,0.9731051344743276,10.496332518337407,0.7707268281840409,-0.0012224938875304847,0.9816176470588236,10.753676470588236,0.7691343582887701,0.0013647170712607
tempscale_global_cp,4.0,densenet121,0.02,0.9706601466992664,9.946210268948656,0.7820071126917092,0.010057790620137785,0.9803921568627452,10.246323529411764,0.7800523618538324,0.0017549386832419
tempscale_global_cp,5.0,densenet121,0.02,0.9731051344743276,9.535452322738386,0.792565014447655,0.020615692376083627,0.9803921568627452,9.761029411764708,0.7910817736185383,0.0021397700313849
global_cp,,densenet121,0.03,0.9682151589242054,8.853300733496333,0.8056234718826406,,0.971813725490196,9.10906862745098,0.8016098484848484,0.0003840898862107
tempscale_global_cp,1.0,densenet121,0.03,0.960880195599022,8.41075794621027,0.8120137808401867,0.006390308957546109,0.9705882352941176,8.594362745098039,0.8126949643493762,0.0032504806194189
tempscale_global_cp,2.0,densenet121,0.03,0.960880195599022,8.38875305623472,0.8125138919759947,0.006890420093354055,0.9705882352941176,8.528186274509803,0.8141989750445633,0.0034014795192467
